Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,16073,1975,10,26,0.0,,Y
IDCJAC0009,16073,1975,10,27,0.0,,Y
IDCJAC0009,16073,1975,10,28,0.4,1,Y
IDCJAC0009,16073,1975,10,29,0.0,,Y
IDCJAC0009,16073,1975,10,30,0.0,,Y
IDCJAC0009,16073,1975,10,31,0.0,,Y
IDCJAC0009,16073,1975,11,01,0.0,,Y
IDCJAC0009,16073,1975,11,02,2.6,1,Y
IDCJAC0009,16073,1975,11,03,5.2,1,Y
IDCJAC0009,16073,1975,11,04,16.8,1,Y
IDCJAC0009,16073,1975,11,05,0.0,,Y
IDCJAC0009,16073,1975,11,06,0.0,,Y
IDCJAC0009,16073,1975,11,07,0.0,,Y
IDCJAC0009,16073,1975,11,08,0.0,,Y
IDCJAC0009,16073,1975,11,09,0.0,,Y
IDCJAC0009,16073,1975,11,10,0.0,,Y
IDCJAC0009,16073,1975,11,11,0.0,,Y
IDCJAC0009,16073,1975,11,12,0.0,,Y
IDCJAC0009,16073,1975,11,13,0.0,,Y
IDCJAC0009,16073,1975,11,14,0.0,,Y
IDCJAC0009,16073,1975,11,15,0.0,,Y
IDCJAC0009,16073,1975,11,16,0.0,,Y
IDCJAC0009,16073,1975,11,17,0.0,,Y
IDCJAC0009,16073,1975,11,18,0.0,,Y
IDCJAC0009,16073,1975,11,19,0.0,,Y
IDCJAC0009,16073,1975,11,20,0.0,,Y
IDCJAC0009,16073,1975,11,21,0.4,1,Y
IDCJAC0009,16073,1975,11,22,0.0,,Y
IDCJAC0009,16073,1975,11,23,0.0,,Y
IDCJAC0009,16073,1975,11,24,0.0,,Y
IDCJAC0009,16073,1975,11,25,0.0,,Y
IDCJAC0009,16073,1975,11,26,0.0,,Y
IDCJAC0009,16073,1975,11,27,0.0,,Y
IDCJAC0009,16073,1975,11,28,0.0,,Y
IDCJAC0009,16073,1975,11,29,0.0,,Y
IDCJAC0009,16073,1975,11,30,0.0,,Y
IDCJAC0009,16073,1975,12,01,0.0,,Y
IDCJAC0009,16073,1975,12,02,5.6,1,Y
IDCJAC0009,16073,1975,12,03,0.0,,Y
IDCJAC0009,16073,1975,12,04,0.0,,Y
IDCJAC0009,16073,1975,12,05,0.0,,Y
IDCJAC0009,16073,1975,12,06,15.6,1,Y
IDCJAC0009,16073,1975,12,07,0.0,,Y
IDCJAC0009,16073,1975,12,08,0.0,,Y
IDCJAC0009,16073,1975,12,09,0.0,,Y
IDCJAC0009,16073,1975,12,10,0.0,,Y
IDCJAC0009,16073,1975,12,11,0.0,,Y
IDCJAC0009,16073,1975,12,12,0.0,,Y
IDCJAC0009,16073,1975,12,13,1.6,1,Y
IDCJAC0009,16073,1975,12,14,0.0,,Y
IDCJAC0009,16073,1975,12,15,2.0,1,Y
IDCJAC0009,16073,1975,12,16,8.8,1,Y
IDCJAC0009,16073,1975,12,17,0.0,,Y
IDCJAC0009,16073,1975,12,18,0.0,,Y
IDCJAC0009,16073,1975,12,19,0.0,,Y
IDCJAC0009,16073,1975,12,20,0.0,,Y
IDCJAC0009,16073,1975,12,21,0.0,,Y
IDCJAC0009,16073,1975,12,22,0.0,,Y
IDCJAC0009,16073,1975,12,23,0.0,,Y
IDCJAC0009,16073,1975,12,24,0.0,,Y
IDCJAC0009,16073,1975,12,25,0.0,,Y
IDCJAC0009,16073,1975,12,26,0.0,,Y
IDCJAC0009,16073,1975,12,27,0.0,,Y
IDCJAC0009,16073,1975,12,28,0.0,,Y
IDCJAC0009,16073,1975,12,29,0.0,,Y
IDCJAC0009,16073,1975,12,30,0.0,,Y
IDCJAC0009,16073,1975,12,31,0.0,,Y
IDCJAC0009,16073,1976,01,01,0.0,,Y
IDCJAC0009,16073,1976,01,02,0.0,,Y
IDCJAC0009,16073,1976,01,03,0.0,,Y
IDCJAC0009,16073,1976,01,04,7.8,1,Y
IDCJAC0009,16073,1976,01,05,0.0,,Y
IDCJAC0009,16073,1976,01,06,0.0,,Y
IDCJAC0009,16073,1976,01,07,0.0,,Y
IDCJAC0009,16073,1976,01,08,0.0,,Y
IDCJAC0009,16073,1976,01,09,0.0,,Y
IDCJAC0009,16073,1976,01,10,1.0,1,Y
IDCJAC0009,16073,1976,01,11,35.8,1,Y
IDCJAC0009,16073,1976,01,12,19.2,1,Y
IDCJAC0009,16073,1976,01,13,0.0,,Y
IDCJAC0009,16073,1976,01,14,0.0,,Y
IDCJAC0009,16073,1976,01,15,0.0,,Y
IDCJAC0009,16073,1976,01,16,0.0,,Y
IDCJAC0009,16073,1976,01,17,0.0,,Y
IDCJAC0009,16073,1976,01,18,0.0,,Y
IDCJAC0009,16073,1976,01,19,0.0,,Y
IDCJAC0009,16073,1976,01,20,0.0,,Y
IDCJAC0009,16073,1976,01,21,0.0,,Y
IDCJAC0009,16073,1976,01,22,0.0,,Y
IDCJAC0009,16073,1976,01,23,0.0,,Y
IDCJAC0009,16073,1976,01,24,0.0,,Y
IDCJAC0009,16073,1976,01,25,0.0,,Y
IDCJAC0009,16073,1976,01,26,0.0,,Y
IDCJAC0009,16073,1976,01,27,0.0,,Y
IDCJAC0009,16073,1976,01,28,0.0,,Y
IDCJAC0009,16073,1976,01,29,0.0,,Y
IDCJAC0009,16073,1976,01,30,0.0,,Y
IDCJAC0009,16073,1976,01,31,0.0,,Y
IDCJAC0009,16073,1976,02,01,,,
IDCJAC0009,16073,1976,02,02,,,
IDCJAC0009,16073,1976,02,03,,,
IDCJAC0009,16073,1976,02,04,,,
IDCJAC0009,16073,1976,02,05,,,
IDCJAC0009,16073,1976,02,06,,,
IDCJAC0009,16073,1976,02,07,,,
IDCJAC0009,16073,1976,02,08,,,
IDCJAC0009,16073,1976,02,09,,,
IDCJAC0009,16073,1976,02,10,,,
IDCJAC0009,16073,1976,02,11,,,
IDCJAC0009,16073,1976,02,12,,,
IDCJAC0009,16073,1976,02,13,,,
IDCJAC0009,16073,1976,02,14,,,
IDCJAC0009,16073,1976,02,15,,,
IDCJAC0009,16073,1976,02,16,,,
IDCJAC0009,16073,1976,02,17,,,
IDCJAC0009,16073,1976,02,18,,,
IDCJAC0009,16073,1976,02,19,,,
IDCJAC0009,16073,1976,02,20,,,
IDCJAC0009,16073,1976,02,21,,,
IDCJAC0009,16073,1976,02,22,,,
IDCJAC0009,16073,1976,02,23,,,
IDCJAC0009,16073,1976,02,24,,,
IDCJAC0009,16073,1976,02,25,,,
IDCJAC0009,16073,1976,02,26,,,
IDCJAC0009,16073,1976,02,27,,,
IDCJAC0009,16073,1976,02,28,,,
IDCJAC0009,16073,1976,02,29,,,
IDCJAC0009,16073,1976,03,01,,,
IDCJAC0009,16073,1976,03,02,,,
IDCJAC0009,16073,1976,03,03,,,
IDCJAC0009,16073,1976,03,04,,,
IDCJAC0009,16073,1976,03,05,,,
IDCJAC0009,16073,1976,03,06,,,
IDCJAC0009,16073,1976,03,07,,,
IDCJAC0009,16073,1976,03,08,,,
IDCJAC0009,16073,1976,03,09,,,
IDCJAC0009,16073,1976,03,10,,,
IDCJAC0009,16073,1976,03,11,,,
IDCJAC0009,16073,1976,03,12,,,
IDCJAC0009,16073,1976,03,13,,,
IDCJAC0009,16073,1976,03,14,,,
IDCJAC0009,16073,1976,03,15,,,
IDCJAC0009,16073,1976,03,16,,,
IDCJAC0009,16073,1976,03,17,,,
IDCJAC0009,16073,1976,03,18,,,
IDCJAC0009,16073,1976,03,19,,,
IDCJAC0009,16073,1976,03,20,,,
IDCJAC0009,16073,1976,03,21,,,
IDCJAC0009,16073,1976,03,22,,,
IDCJAC0009,16073,1976,03,23,,,
IDCJAC0009,16073,1976,03,24,,,
IDCJAC0009,16073,1976,03,25,,,
IDCJAC0009,16073,1976,03,26,,,
IDCJAC0009,16073,1976,03,27,,,
IDCJAC0009,16073,1976,03,28,,,
IDCJAC0009,16073,1976,03,29,,,
IDCJAC0009,16073,1976,03,30,,,
IDCJAC0009,16073,1976,03,31,,,
IDCJAC0009,16073,1976,04,01,,,
IDCJAC0009,16073,1976,04,02,,,
IDCJAC0009,16073,1976,04,03,,,
IDCJAC0009,16073,1976,04,04,,,
IDCJAC0009,16073,1976,04,05,,,
IDCJAC0009,16073,1976,04,06,,,
IDCJAC0009,16073,1976,04,07,,,
IDCJAC0009,16073,1976,04,08,,,
IDCJAC0009,16073,1976,04,09,,,
IDCJAC0009,16073,1976,04,10,,,
IDCJAC0009,16073,1976,04,11,,,
IDCJAC0009,16073,1976,04,12,,,
IDCJAC0009,16073,1976,04,13,,,
IDCJAC0009,16073,1976,04,14,,,
IDCJAC0009,16073,1976,04,15,,,
IDCJAC0009,16073,1976,04,16,,,
IDCJAC0009,16073,1976,04,17,,,
IDCJAC0009,16073,1976,04,18,,,
IDCJAC0009,16073,1976,04,19,,,
IDCJAC0009,16073,1976,04,20,,,
IDCJAC0009,16073,1976,04,21,,,
IDCJAC0009,16073,1976,04,22,,,
IDCJAC0009,16073,1976,04,23,,,
IDCJAC0009,16073,1976,04,24,,,
IDCJAC0009,16073,1976,04,25,,,
IDCJAC0009,16073,1976,04,26,,,
IDCJAC0009,16073,1976,04,27,,,
IDCJAC0009,16073,1976,04,28,,,
IDCJAC0009,16073,1976,04,29,,,
IDCJAC0009,16073,1976,04,30,,,
IDCJAC0009,16073,1976,05,01,,,
IDCJAC0009,16073,1976,05,02,,,
IDCJAC0009,16073,1976,05,03,,,
IDCJAC0009,16073,1976,05,04,,,
IDCJAC0009,16073,1976,05,05,,,
IDCJAC0009,16073,1976,05,06,,,
IDCJAC0009,16073,1976,05,07,,,
IDCJAC0009,16073,1976,05,08,,,
IDCJAC0009,16073,1976,05,09,,,
IDCJAC0009,16073,1976,05,10,,,
IDCJAC0009,16073,1976,05,11,,,
IDCJAC0009,16073,1976,05,12,,,
IDCJAC0009,16073,1976,05,13,,,
IDCJAC0009,16073,1976,05,14,,,
IDCJAC0009,16073,1976,05,15,,,
IDCJAC0009,16073,1976,05,16,,,
IDCJAC0009,16073,1976,05,17,,,
IDCJAC0009,16073,1976,05,18,,,
IDCJAC0009,16073,1976,05,19,,,
IDCJAC0009,16073,1976,05,20,,,
IDCJAC0009,16073,1976,05,21,,,
IDCJAC0009,16073,1976,05,22,,,
IDCJAC0009,16073,1976,05,23,,,
IDCJAC0009,16073,1976,05,24,,,
IDCJAC0009,16073,1976,05,25,,,
IDCJAC0009,16073,1976,05,26,,,
IDCJAC0009,16073,1976,05,27,,,
IDCJAC0009,16073,1976,05,28,,,
IDCJAC0009,16073,1976,05,29,,,
IDCJAC0009,16073,1976,05,30,,,
IDCJAC0009,16073,1976,05,31,,,
IDCJAC0009,16073,1976,06,01,,,
IDCJAC0009,16073,1976,06,02,,,
IDCJAC0009,16073,1976,06,03,,,
IDCJAC0009,16073,1976,06,04,,,
IDCJAC0009,16073,1976,06,05,,,
IDCJAC0009,16073,1976,06,06,,,
IDCJAC0009,16073,1976,06,07,,,
IDCJAC0009,16073,1976,06,08,,,
IDCJAC0009,16073,1976,06,09,,,
IDCJAC0009,16073,1976,06,10,,,
IDCJAC0009,16073,1976,06,11,,,
IDCJAC0009,16073,1976,06,12,,,
IDCJAC0009,16073,1976,06,13,,,
IDCJAC0009,16073,1976,06,14,,,
IDCJAC0009,16073,1976,06,15,,,
IDCJAC0009,16073,1976,06,16,,,
IDCJAC0009,16073,1976,06,17,,,
IDCJAC0009,16073,1976,06,18,,,
IDCJAC0009,16073,1976,06,19,,,
IDCJAC0009,16073,1976,06,20,,,
IDCJAC0009,16073,1976,06,21,,,
IDCJAC0009,16073,1976,06,22,,,
IDCJAC0009,16073,1976,06,23,,,
IDCJAC0009,16073,1976,06,24,,,
IDCJAC0009,16073,1976,06,25,,,
IDCJAC0009,16073,1976,06,26,,,
IDCJAC0009,16073,1976,06,27,,,
IDCJAC0009,16073,1976,06,28,,,
IDCJAC0009,16073,1976,06,29,,,
IDCJAC0009,16073,1976,06,30,,,
IDCJAC0009,16073,1976,07,01,,,
IDCJAC0009,16073,1976,07,02,,,
IDCJAC0009,16073,1976,07,03,,,
IDCJAC0009,16073,1976,07,04,,,
IDCJAC0009,16073,1976,07,05,,,
IDCJAC0009,16073,1976,07,06,,,
IDCJAC0009,16073,1976,07,07,,,
IDCJAC0009,16073,1976,07,08,,,
IDCJAC0009,16073,1976,07,09,,,
IDCJAC0009,16073,1976,07,10,,,
IDCJAC0009,16073,1976,07,11,,,
IDCJAC0009,16073,1976,07,12,,,
IDCJAC0009,16073,1976,07,13,,,
IDCJAC0009,16073,1976,07,14,,,
IDCJAC0009,16073,1976,07,15,,,
IDCJAC0009,16073,1976,07,16,,,
IDCJAC0009,16073,1976,07,17,,,
IDCJAC0009,16073,1976,07,18,,,
IDCJAC0009,16073,1976,07,19,,,
IDCJAC0009,16073,1976,07,20,,,
IDCJAC0009,16073,1976,07,21,,,
IDCJAC0009,16073,1976,07,22,,,
IDCJAC0009,16073,1976,07,23,,,
IDCJAC0009,16073,1976,07,24,,,
IDCJAC0009,16073,1976,07,25,,,
IDCJAC0009,16073,1976,07,26,,,
IDCJAC0009,16073,1976,07,27,,,
IDCJAC0009,16073,1976,07,28,,,
IDCJAC0009,16073,1976,07,29,,,
IDCJAC0009,16073,1976,07,30,,,
IDCJAC0009,16073,1976,07,31,,,
IDCJAC0009,16073,1976,08,01,0.0,,Y
IDCJAC0009,16073,1976,08,02,0.0,,Y
IDCJAC0009,16073,1976,08,03,0.0,,Y
IDCJAC0009,16073,1976,08,04,0.0,,Y
IDCJAC0009,16073,1976,08,05,0.0,,Y
IDCJAC0009,16073,1976,08,06,0.0,,Y
IDCJAC0009,16073,1976,08,07,0.0,,Y
IDCJAC0009,16073,1976,08,08,0.0,,Y
IDCJAC0009,16073,1976,08,09,0.0,,Y
IDCJAC0009,16073,1976,08,10,0.0,,Y
IDCJAC0009,16073,1976,08,11,0.0,,Y
IDCJAC0009,16073,1976,08,12,0.0,,Y
IDCJAC0009,16073,1976,08,13,0.0,,Y
IDCJAC0009,16073,1976,08,14,0.0,,Y
IDCJAC0009,16073,1976,08,15,0.0,,Y
IDCJAC0009,16073,1976,08,16,0.0,,Y
IDCJAC0009,16073,1976,08,17,0.0,,Y
IDCJAC0009,16073,1976,08,18,0.0,,Y
IDCJAC0009,16073,1976,08,19,0.0,,Y
IDCJAC0009,16073,1976,08,20,0.0,,Y
IDCJAC0009,16073,1976,08,21,0.0,,Y
IDCJAC0009,16073,1976,08,22,0.0,,Y
IDCJAC0009,16073,1976,08,23,0.0,,Y
IDCJAC0009,16073,1976,08,24,0.0,,Y
IDCJAC0009,16073,1976,08,25,0.0,,Y
IDCJAC0009,16073,1976,08,26,0.0,,Y
IDCJAC0009,16073,1976,08,27,0.0,,Y
IDCJAC0009,16073,1976,08,28,0.0,,Y
IDCJAC0009,16073,1976,08,29,1.2,1,Y
IDCJAC0009,16073,1976,08,30,0.0,,Y
IDCJAC0009,16073,1976,08,31,0.0,,Y
IDCJAC0009,16073,1976,09,01,0.0,,Y
IDCJAC0009,16073,1976,09,02,0.0,,Y
IDCJAC0009,16073,1976,09,03,0.0,,Y
IDCJAC0009,16073,1976,09,04,0.0,,Y
IDCJAC0009,16073,1976,09,05,0.0,,Y
IDCJAC0009,16073,1976,09,06,0.0,,Y
IDCJAC0009,16073,1976,09,07,0.0,,Y
IDCJAC0009,16073,1976,09,08,0.0,,Y
IDCJAC0009,16073,1976,09,09,0.0,,Y
IDCJAC0009,16073,1976,09,10,0.0,,Y
IDCJAC0009,16073,1976,09,11,0.8,1,Y
IDCJAC0009,16073,1976,09,12,0.0,,Y
IDCJAC0009,16073,1976,09,13,0.0,,Y
IDCJAC0009,16073,1976,09,14,0.0,,Y
IDCJAC0009,16073,1976,09,15,0.0,,Y
IDCJAC0009,16073,1976,09,16,0.0,,Y
IDCJAC0009,16073,1976,09,17,0.0,,Y
IDCJAC0009,16073,1976,09,18,0.0,,Y
IDCJAC0009,16073,1976,09,19,0.0,,Y
IDCJAC0009,16073,1976,09,20,0.0,,Y
IDCJAC0009,16073,1976,09,21,0.0,,Y
IDCJAC0009,16073,1976,09,22,0.0,,Y
IDCJAC0009,16073,1976,09,23,0.0,,Y
IDCJAC0009,16073,1976,09,24,0.0,,Y
IDCJAC0009,16073,1976,09,25,0.0,,Y
IDCJAC0009,16073,1976,09,26,0.0,,Y
IDCJAC0009,16073,1976,09,27,3.8,1,Y
IDCJAC0009,16073,1976,09,28,12.8,1,Y
IDCJAC0009,16073,1976,09,29,0.0,,Y
IDCJAC0009,16073,1976,09,30,18.0,1,Y
IDCJAC0009,16073,1976,10,01,5.8,1,Y
IDCJAC0009,16073,1976,10,02,0.0,,Y
IDCJAC0009,16073,1976,10,03,0.0,,Y
IDCJAC0009,16073,1976,10,04,0.0,,Y
IDCJAC0009,16073,1976,10,05,0.0,,Y
IDCJAC0009,16073,1976,10,06,0.0,,Y
IDCJAC0009,16073,1976,10,07,0.0,,Y
IDCJAC0009,16073,1976,10,08,0.0,,Y
IDCJAC0009,16073,1976,10,09,0.0,,Y
IDCJAC0009,16073,1976,10,10,0.0,,Y
IDCJAC0009,16073,1976,10,11,39.0,1,Y
IDCJAC0009,16073,1976,10,12,0.0,,Y
IDCJAC0009,16073,1976,10,13,0.0,,Y
IDCJAC0009,16073,1976,10,14,0.0,,Y
IDCJAC0009,16073,1976,10,15,0.0,,Y
IDCJAC0009,16073,1976,10,16,0.0,,Y
IDCJAC0009,16073,1976,10,17,0.0,,Y
IDCJAC0009,16073,1976,10,18,0.0,,Y
IDCJAC0009,16073,1976,10,19,9.6,1,Y
IDCJAC0009,16073,1976,10,20,0.0,,Y
IDCJAC0009,16073,1976,10,21,0.0,,Y
IDCJAC0009,16073,1976,10,22,0.0,,Y
IDCJAC0009,16073,1976,10,23,0.0,,Y
IDCJAC0009,16073,1976,10,24,0.0,,Y
IDCJAC0009,16073,1976,10,25,0.0,,Y
IDCJAC0009,16073,1976,10,26,0.0,,Y
IDCJAC0009,16073,1976,10,27,2.4,1,Y
IDCJAC0009,16073,1976,10,28,15.8,1,Y
IDCJAC0009,16073,1976,10,29,16.0,1,Y
IDCJAC0009,16073,1976,10,30,0.0,,Y
IDCJAC0009,16073,1976,10,31,0.0,,Y
IDCJAC0009,16073,1976,11,01,0.0,,Y
IDCJAC0009,16073,1976,11,02,0.0,,Y
IDCJAC0009,16073,1976,11,03,0.0,,Y
IDCJAC0009,16073,1976,11,04,0.0,,Y
IDCJAC0009,16073,1976,11,05,0.0,,Y
IDCJAC0009,16073,1976,11,06,0.0,,Y
IDCJAC0009,16073,1976,11,07,0.0,,Y
IDCJAC0009,16073,1976,11,08,1.8,1,Y
IDCJAC0009,16073,1976,11,09,0.0,,Y
IDCJAC0009,16073,1976,11,10,0.0,,Y
IDCJAC0009,16073,1976,11,11,0.0,,Y
IDCJAC0009,16073,1976,11,12,0.0,,Y
IDCJAC0009,16073,1976,11,13,0.0,,Y
IDCJAC0009,16073,1976,11,14,0.0,,Y
IDCJAC0009,16073,1976,11,15,0.0,,Y
IDCJAC0009,16073,1976,11,16,0.0,,Y
IDCJAC0009,16073,1976,11,17,1.6,1,Y
IDCJAC0009,16073,1976,11,18,0.0,,Y
IDCJAC0009,16073,1976,11,19,0.0,,Y
IDCJAC0009,16073,1976,11,20,0.0,,Y
IDCJAC0009,16073,1976,11,21,0.0,,Y
IDCJAC0009,16073,1976,11,22,0.0,,Y
IDCJAC0009,16073,1976,11,23,4.2,1,Y
IDCJAC0009,16073,1976,11,24,0.0,,Y
IDCJAC0009,16073,1976,11,25,3.2,1,Y
IDCJAC0009,16073,1976,11,26,1.4,1,Y
IDCJAC0009,16073,1976,11,27,0.0,,Y
IDCJAC0009,16073,1976,11,28,0.0,,Y
IDCJAC0009,16073,1976,11,29,0.0,,Y
IDCJAC0009,16073,1976,11,30,0.0,,Y
IDCJAC0009,16073,1976,12,01,0.0,,Y
IDCJAC0009,16073,1976,12,02,0.0,,Y
IDCJAC0009,16073,1976,12,03,0.0,,Y
IDCJAC0009,16073,1976,12,04,0.0,,Y
IDCJAC0009,16073,1976,12,05,1.8,1,Y
IDCJAC0009,16073,1976,12,06,0.0,,Y
IDCJAC0009,16073,1976,12,07,0.0,,Y
IDCJAC0009,16073,1976,12,08,0.0,,Y
IDCJAC0009,16073,1976,12,09,0.0,,Y
IDCJAC0009,16073,1976,12,10,0.0,,Y
IDCJAC0009,16073,1976,12,11,0.0,,Y
IDCJAC0009,16073,1976,12,12,0.0,,Y
IDCJAC0009,16073,1976,12,13,0.0,,Y
IDCJAC0009,16073,1976,12,14,18.6,1,Y
IDCJAC0009,16073,1976,12,15,0.0,,Y
IDCJAC0009,16073,1976,12,16,0.0,,Y
IDCJAC0009,16073,1976,12,17,0.0,,Y
IDCJAC0009,16073,1976,12,18,0.0,,Y
IDCJAC0009,16073,1976,12,19,0.0,,Y
IDCJAC0009,16073,1976,12,20,0.0,,Y
IDCJAC0009,16073,1976,12,21,0.0,,Y
IDCJAC0009,16073,1976,12,22,0.0,,Y
IDCJAC0009,16073,1976,12,23,0.0,,Y
IDCJAC0009,16073,1976,12,24,0.0,,Y
IDCJAC0009,16073,1976,12,25,0.0,,Y
IDCJAC0009,16073,1976,12,26,0.0,,Y
IDCJAC0009,16073,1976,12,27,0.0,,Y
IDCJAC0009,16073,1976,12,28,0.0,,Y
IDCJAC0009,16073,1976,12,29,0.0,,Y
IDCJAC0009,16073,1976,12,30,0.0,,Y
IDCJAC0009,16073,1976,12,31,0.0,,Y
IDCJAC0009,16073,1977,01,01,0.0,,Y
IDCJAC0009,16073,1977,01,02,0.0,,Y
IDCJAC0009,16073,1977,01,03,0.0,,Y
IDCJAC0009,16073,1977,01,04,0.0,,Y
IDCJAC0009,16073,1977,01,05,0.0,,Y
IDCJAC0009,16073,1977,01,06,0.0,,Y
IDCJAC0009,16073,1977,01,07,0.0,,Y
IDCJAC0009,16073,1977,01,08,11.0,1,Y
IDCJAC0009,16073,1977,01,09,0.0,,Y
IDCJAC0009,16073,1977,01,10,2.0,1,Y
IDCJAC0009,16073,1977,01,11,0.0,,Y
IDCJAC0009,16073,1977,01,12,0.0,,Y
IDCJAC0009,16073,1977,01,13,0.8,1,Y
IDCJAC0009,16073,1977,01,14,0.0,,Y
IDCJAC0009,16073,1977,01,15,0.0,,Y
IDCJAC0009,16073,1977,01,16,0.0,,Y
IDCJAC0009,16073,1977,01,17,0.0,,Y
IDCJAC0009,16073,1977,01,18,0.0,,Y
IDCJAC0009,16073,1977,01,19,0.0,,Y
IDCJAC0009,16073,1977,01,20,0.0,,Y
IDCJAC0009,16073,1977,01,21,0.0,,Y
IDCJAC0009,16073,1977,01,22,0.0,,Y
IDCJAC0009,16073,1977,01,23,0.0,,Y
IDCJAC0009,16073,1977,01,24,0.0,,Y
IDCJAC0009,16073,1977,01,25,0.0,,Y
IDCJAC0009,16073,1977,01,26,0.0,,Y
IDCJAC0009,16073,1977,01,27,0.0,,Y
IDCJAC0009,16073,1977,01,28,0.0,,Y
IDCJAC0009,16073,1977,01,29,0.0,,Y
IDCJAC0009,16073,1977,01,30,0.0,,Y
IDCJAC0009,16073,1977,01,31,0.0,,Y
IDCJAC0009,16073,1977,02,01,,,
IDCJAC0009,16073,1977,02,02,,,
IDCJAC0009,16073,1977,02,03,,,
IDCJAC0009,16073,1977,02,04,,,
IDCJAC0009,16073,1977,02,05,,,
IDCJAC0009,16073,1977,02,06,,,
IDCJAC0009,16073,1977,02,07,,,
IDCJAC0009,16073,1977,02,08,,,
IDCJAC0009,16073,1977,02,09,,,
IDCJAC0009,16073,1977,02,10,,,
IDCJAC0009,16073,1977,02,11,,,
IDCJAC0009,16073,1977,02,12,,,
IDCJAC0009,16073,1977,02,13,,,
IDCJAC0009,16073,1977,02,14,,,
IDCJAC0009,16073,1977,02,15,,,
IDCJAC0009,16073,1977,02,16,,,
IDCJAC0009,16073,1977,02,17,,,
IDCJAC0009,16073,1977,02,18,,,
IDCJAC0009,16073,1977,02,19,,,
IDCJAC0009,16073,1977,02,20,,,
IDCJAC0009,16073,1977,02,21,,,
IDCJAC0009,16073,1977,02,22,,,
IDCJAC0009,16073,1977,02,23,,,
IDCJAC0009,16073,1977,02,24,,,
IDCJAC0009,16073,1977,02,25,,,
IDCJAC0009,16073,1977,02,26,,,
IDCJAC0009,16073,1977,02,27,,,
IDCJAC0009,16073,1977,02,28,,,
IDCJAC0009,16073,1977,03,01,,,
IDCJAC0009,16073,1977,03,02,,,
IDCJAC0009,16073,1977,03,03,,,
IDCJAC0009,16073,1977,03,04,,,
IDCJAC0009,16073,1977,03,05,,,
IDCJAC0009,16073,1977,03,06,,,
IDCJAC0009,16073,1977,03,07,,,
IDCJAC0009,16073,1977,03,08,,,
IDCJAC0009,16073,1977,03,09,,,
IDCJAC0009,16073,1977,03,10,,,
IDCJAC0009,16073,1977,03,11,,,
IDCJAC0009,16073,1977,03,12,,,
IDCJAC0009,16073,1977,03,13,,,
IDCJAC0009,16073,1977,03,14,,,
IDCJAC0009,16073,1977,03,15,,,
IDCJAC0009,16073,1977,03,16,,,
IDCJAC0009,16073,1977,03,17,,,
IDCJAC0009,16073,1977,03,18,,,
IDCJAC0009,16073,1977,03,19,,,
IDCJAC0009,16073,1977,03,20,,,
IDCJAC0009,16073,1977,03,21,,,
IDCJAC0009,16073,1977,03,22,,,
IDCJAC0009,16073,1977,03,23,,,
IDCJAC0009,16073,1977,03,24,,,
IDCJAC0009,16073,1977,03,25,,,
IDCJAC0009,16073,1977,03,26,,,
IDCJAC0009,16073,1977,03,27,,,
IDCJAC0009,16073,1977,03,28,,,
IDCJAC0009,16073,1977,03,29,,,
IDCJAC0009,16073,1977,03,30,,,
IDCJAC0009,16073,1977,03,31,,,
IDCJAC0009,16073,1977,04,01,,,
IDCJAC0009,16073,1977,04,02,,,
IDCJAC0009,16073,1977,04,03,,,
IDCJAC0009,16073,1977,04,04,,,
IDCJAC0009,16073,1977,04,05,,,
IDCJAC0009,16073,1977,04,06,,,
IDCJAC0009,16073,1977,04,07,,,
IDCJAC0009,16073,1977,04,08,,,
IDCJAC0009,16073,1977,04,09,,,
IDCJAC0009,16073,1977,04,10,,,
IDCJAC0009,16073,1977,04,11,,,
IDCJAC0009,16073,1977,04,12,,,
IDCJAC0009,16073,1977,04,13,,,
IDCJAC0009,16073,1977,04,14,,,
IDCJAC0009,16073,1977,04,15,,,
IDCJAC0009,16073,1977,04,16,,,
IDCJAC0009,16073,1977,04,17,,,
IDCJAC0009,16073,1977,04,18,,,
IDCJAC0009,16073,1977,04,19,,,
IDCJAC0009,16073,1977,04,20,,,
IDCJAC0009,16073,1977,04,21,,,
IDCJAC0009,16073,1977,04,22,,,
IDCJAC0009,16073,1977,04,23,,,
IDCJAC0009,16073,1977,04,24,,,
IDCJAC0009,16073,1977,04,25,,,
IDCJAC0009,16073,1977,04,26,,,
IDCJAC0009,16073,1977,04,27,,,
IDCJAC0009,16073,1977,04,28,,,
IDCJAC0009,16073,1977,04,29,,,
IDCJAC0009,16073,1977,04,30,,,
IDCJAC0009,16073,1977,05,01,,,
IDCJAC0009,16073,1977,05,02,,,
IDCJAC0009,16073,1977,05,03,,,
IDCJAC0009,16073,1977,05,04,,,
IDCJAC0009,16073,1977,05,05,,,
IDCJAC0009,16073,1977,05,06,,,
IDCJAC0009,16073,1977,05,07,,,
IDCJAC0009,16073,1977,05,08,,,
IDCJAC0009,16073,1977,05,09,,,
IDCJAC0009,16073,1977,05,10,,,
IDCJAC0009,16073,1977,05,11,,,
IDCJAC0009,16073,1977,05,12,,,
IDCJAC0009,16073,1977,05,13,,,
IDCJAC0009,16073,1977,05,14,,,
IDCJAC0009,16073,1977,05,15,,,
