Year,Month,Day,Daily global solar exposure (MJ/m*m),Station
1998,11,13,30.8,Ceduna
1998,11,14,28.2,Ceduna
1998,11,15,31.9,Ceduna
1998,11,16,32.5,Ceduna
1998,11,17,NA,Ceduna
1998,11,18,21,Ceduna
1998,11,19,19.2,Ceduna
1998,11,20,32.5,Ceduna
1998,11,21,32.3,Ceduna
1998,11,22,22,Ceduna
1998,11,23,20.6,Ceduna
1998,11,24,32.1,Ceduna
1998,11,25,33.4,Ceduna
1998,11,26,10.6,Ceduna
1998,11,27,29.6,Ceduna
1998,11,28,33.9,Ceduna
1998,11,29,33.5,Ceduna
1998,11,30,33.5,Ceduna
1998,12,01,33.3,Ceduna
1998,12,02,17,Ceduna
1998,12,03,32.6,Ceduna
1998,12,04,23.9,Ceduna
1998,12,05,33,Ceduna
1998,12,06,29.9,Ceduna
1998,12,07,25.1,Ceduna
1998,12,08,NA,Ceduna
1998,12,09,33.4,Ceduna
1998,12,10,31.3,Ceduna
1998,12,11,32.6,Ceduna
1998,12,12,8.6,Ceduna
1998,12,13,13.2,Ceduna
1998,12,14,21.3,Ceduna
1998,12,15,33.1,Ceduna
1998,12,16,34.1,Ceduna
1998,12,17,32.3,Ceduna
1998,12,18,30.1,Ceduna
1998,12,19,11.7,Ceduna
1998,12,20,17.1,Ceduna
1998,12,21,28,Ceduna
1998,12,22,33.7,Ceduna
1998,12,23,33.8,Ceduna
1998,12,24,33.6,Ceduna
1998,12,25,31.2,Ceduna
1998,12,26,27,Ceduna
1998,12,27,34.2,Ceduna
1998,12,28,34,Ceduna
1998,12,29,31.6,Ceduna
1998,12,30,32.8,Ceduna
1998,12,31,33.1,Ceduna
1999,01,01,NA,Ceduna
1999,01,02,33.3,Ceduna
1999,01,03,33.5,Ceduna
1999,01,04,26.2,Ceduna
1999,01,05,32.3,Ceduna
1999,01,06,18.5,Ceduna
1999,01,07,10.4,Ceduna
1999,01,08,22.4,Ceduna
1999,01,09,32.3,Ceduna
1999,01,10,13.1,Ceduna
1999,01,11,24.9,Ceduna
1999,01,12,33.9,Ceduna
1999,01,13,33.5,Ceduna
1999,01,14,34.5,Ceduna
1999,01,15,34.4,Ceduna
1999,01,16,31.8,Ceduna
1999,01,17,32.8,Ceduna
1999,01,18,22.3,Ceduna
1999,01,19,31.5,Ceduna
1999,01,20,32.8,Ceduna
1999,01,21,NA,Ceduna
1999,01,22,NA,Ceduna
1999,01,23,32.3,Ceduna
1999,01,24,31.7,Ceduna
1999,01,25,NA,Ceduna
1999,01,26,31.7,Ceduna
1999,01,27,31.4,Ceduna
1999,01,28,23.7,Ceduna
1999,01,29,25.9,Ceduna
1999,01,30,29.2,Ceduna
1999,01,31,24.1,Ceduna
1999,02,01,26.8,Ceduna
1999,02,02,12,Ceduna
1999,02,03,26.8,Ceduna
1999,02,04,13.2,Ceduna
1999,02,05,17.4,Ceduna
1999,02,06,15.4,Ceduna
1999,02,07,31.2,Ceduna
1999,02,08,32.4,Ceduna
1999,02,09,32.5,Ceduna
1999,02,10,28.6,Ceduna
1999,02,11,14.6,Ceduna
1999,02,12,30.5,Ceduna
1999,02,13,30.8,Ceduna
1999,02,14,24.2,Ceduna
1999,02,15,22,Ceduna
1999,02,16,28.5,Ceduna
1999,02,17,25.6,Ceduna
1999,02,18,25.3,Ceduna
1999,02,19,29,Ceduna
1999,02,20,28.3,Ceduna
1999,02,21,16,Ceduna
1999,02,22,NA,Ceduna
1999,02,23,29,Ceduna
1999,02,24,27.9,Ceduna
1999,02,25,27.3,Ceduna
1999,02,26,26.7,Ceduna
1999,02,27,26.1,Ceduna
1999,02,28,27.1,Ceduna
1999,03,01,23.7,Ceduna
1999,03,02,26.4,Ceduna
1999,03,03,26,Ceduna
1999,03,04,5.2,Ceduna
1999,03,05,16.3,Ceduna
1999,03,06,8.1,Ceduna
1999,03,07,26.6,Ceduna
1999,03,08,25.7,Ceduna
1999,03,09,25.4,Ceduna
1999,03,10,24.9,Ceduna
1999,03,11,14.4,Ceduna
1999,03,12,24.8,Ceduna
1999,03,13,23.8,Ceduna
1999,03,14,24.5,Ceduna
1999,03,15,14.9,Ceduna
1999,03,16,8.9,Ceduna
1999,03,17,11.4,Ceduna
1999,03,18,22.6,Ceduna
1999,03,19,20.3,Ceduna
1999,03,20,4.6,Ceduna
1999,03,21,11.7,Ceduna
1999,03,22,24.2,Ceduna
1999,03,23,17.2,Ceduna
1999,03,24,NA,Ceduna
1999,03,25,4.6,Ceduna
1999,03,26,21.9,Ceduna
1999,03,27,12.6,Ceduna
1999,03,28,20.4,Ceduna
1999,03,29,22.3,Ceduna
1999,03,30,18.5,Ceduna
1999,03,31,13.2,Ceduna
1999,04,01,13.3,Ceduna
1999,04,02,21.3,Ceduna
1999,04,03,21.1,Ceduna
1999,04,04,21,Ceduna
1999,04,05,20.5,Ceduna
1999,04,06,21.8,Ceduna
1999,04,07,11.7,Ceduna
1999,04,08,19.1,Ceduna
1999,04,09,19.5,Ceduna
1999,04,10,18.9,Ceduna
1999,04,11,17.1,Ceduna
1999,04,12,17.7,Ceduna
1999,04,13,18.4,Ceduna
1999,04,14,17.3,Ceduna
1999,04,15,17.8,Ceduna
1999,04,16,17.8,Ceduna
1999,04,17,18,Ceduna
1999,04,18,17,Ceduna
1999,04,19,18.6,Ceduna
1999,04,20,15,Ceduna
1999,04,21,18.2,Ceduna
1999,04,22,17.2,Ceduna
1999,04,23,17.2,Ceduna
1999,04,24,15.5,Ceduna
1999,04,25,NA,Ceduna
1999,04,26,15.5,Ceduna
1999,04,27,14.6,Ceduna
1999,04,28,15.4,Ceduna
1999,04,29,12,Ceduna
1999,04,30,15.3,Ceduna
1999,05,01,15.5,Ceduna
1999,05,02,15.3,Ceduna
1999,05,03,16,Ceduna
1999,05,04,15.9,Ceduna
1999,05,05,16.6,Ceduna
1999,05,06,16.5,Ceduna
1999,05,07,7.6,Ceduna
1999,05,08,11,Ceduna
1999,05,09,15.5,Ceduna
1999,05,10,15.2,Ceduna
1999,05,11,3.4,Ceduna
1999,05,12,12.5,Ceduna
1999,05,13,5.9,Ceduna
1999,05,14,10,Ceduna
1999,05,15,11.1,Ceduna
1999,05,16,13.6,Ceduna
1999,05,17,10.8,Ceduna
1999,05,18,13.6,Ceduna
1999,05,19,13.1,Ceduna
1999,05,20,1.8,Ceduna
1999,05,21,10.8,Ceduna
1999,05,22,10.2,Ceduna
1999,05,23,11.2,Ceduna
1999,05,24,11.8,Ceduna
1999,05,25,10.8,Ceduna
1999,05,26,4.9,Ceduna
1999,05,27,11.7,Ceduna
1999,05,28,2.8,Ceduna
1999,05,29,3.8,Ceduna
1999,05,30,9.8,Ceduna
1999,05,31,10.5,Ceduna
1999,06,01,11.6,Ceduna
1999,06,02,12.7,Ceduna
1999,06,03,12.7,Ceduna
1999,06,04,3.5,Ceduna
1999,06,05,11.6,Ceduna
1999,06,06,12.4,Ceduna
1999,06,07,11.9,Ceduna
1999,06,08,11.2,Ceduna
1999,06,09,12.3,Ceduna
1999,06,10,9.1,Ceduna
1999,06,11,12.2,Ceduna
1999,06,12,4.1,Ceduna
1999,06,13,10.3,Ceduna
1999,06,14,11.1,Ceduna
1999,06,15,11.3,Ceduna
1999,06,16,12,Ceduna
1999,06,17,11.7,Ceduna
1999,06,18,12.3,Ceduna
1999,06,19,11.6,Ceduna
1999,06,20,8.6,Ceduna
1999,06,21,9.5,Ceduna
1999,06,22,12.2,Ceduna
1999,06,23,12.8,Ceduna
1999,06,24,NA,Ceduna
1999,06,25,10.4,Ceduna
1999,06,26,11.5,Ceduna
1999,06,27,12,Ceduna
1999,06,28,11.8,Ceduna
1999,06,29,6.6,Ceduna
1999,06,30,10.7,Ceduna
1999,07,01,9.3,Ceduna
1999,07,02,8.4,Ceduna
1999,07,03,12.1,Ceduna
1999,07,04,12.3,Ceduna
1999,07,05,12.3,Ceduna
1999,07,06,7.8,Ceduna
1999,07,07,4.7,Ceduna
1999,07,08,10.3,Ceduna
1999,07,09,8,Ceduna
1999,07,10,5.7,Ceduna
1999,07,11,7.2,Ceduna
1999,07,12,8.7,Ceduna
1999,07,13,10.6,Ceduna
1999,07,14,12.8,Ceduna
1999,07,15,NA,Ceduna
1999,07,16,11.9,Ceduna
1999,07,17,11.6,Ceduna
1999,07,18,12.9,Ceduna
1999,07,19,11.6,Ceduna
1999,07,20,10,Ceduna
1999,07,21,9.9,Ceduna
1999,07,22,8.7,Ceduna
1999,07,23,10.9,Ceduna
1999,07,24,13.4,Ceduna
1999,07,25,13.7,Ceduna
1999,07,26,14.2,Ceduna
1999,07,27,13.8,Ceduna
1999,07,28,NA,Ceduna
1999,07,29,12.8,Ceduna
1999,07,30,NA,Ceduna
1999,07,31,13.8,Ceduna
1999,08,01,14.2,Ceduna
1999,08,02,14.5,Ceduna
1999,08,03,13.7,Ceduna
1999,08,04,14.6,Ceduna
1999,08,05,14.9,Ceduna
1999,08,06,15.2,Ceduna
1999,08,07,5.8,Ceduna
1999,08,08,13.3,Ceduna
1999,08,09,14.4,Ceduna
1999,08,10,16.7,Ceduna
1999,08,11,6.3,Ceduna
1999,08,12,11.9,Ceduna
1999,08,13,NA,Ceduna
1999,08,14,16,Ceduna
1999,08,15,16.6,Ceduna
1999,08,16,10.3,Ceduna
1999,08,17,16.4,Ceduna
1999,08,18,15,Ceduna
1999,08,19,6.8,Ceduna
1999,08,20,13.2,Ceduna
1999,08,21,13.7,Ceduna
1999,08,22,14.7,Ceduna
1999,08,23,3.7,Ceduna
1999,08,24,NA,Ceduna
1999,08,25,15.1,Ceduna
1999,08,26,NA,Ceduna
1999,08,27,18.9,Ceduna
1999,08,28,18.7,Ceduna
1999,08,29,19.4,Ceduna
1999,08,30,20,Ceduna
1999,08,31,14.1,Ceduna
1999,09,01,18.7,Ceduna
1999,09,02,NA,Ceduna
1999,09,03,17.7,Ceduna
1999,09,04,16.7,Ceduna
1999,09,05,18.4,Ceduna
1999,09,06,17.2,Ceduna
1999,09,07,NA,Ceduna
1999,09,08,4.5,Ceduna
1999,09,09,18.8,Ceduna
1999,09,10,18.8,Ceduna
1999,09,11,15.9,Ceduna
1999,09,12,13,Ceduna
1999,09,13,20,Ceduna
1999,09,14,17.9,Ceduna
1999,09,15,9.5,Ceduna
1999,09,16,8.9,Ceduna
1999,09,17,18.3,Ceduna
1999,09,18,16,Ceduna
1999,09,19,21.4,Ceduna
1999,09,20,21.4,Ceduna
1999,09,21,17.3,Ceduna
1999,09,22,11.9,Ceduna
1999,09,23,20.5,Ceduna
1999,09,24,17.1,Ceduna
1999,09,25,21.8,Ceduna
1999,09,26,21.6,Ceduna
1999,09,27,20.4,Ceduna
1999,09,28,9,Ceduna
1999,09,29,23.6,Ceduna
1999,09,30,23.9,Ceduna
1999,10,01,22.5,Ceduna
1999,10,02,19.3,Ceduna
1999,10,03,23.8,Ceduna
1999,10,04,20.8,Ceduna
1999,10,05,23.5,Ceduna
1999,10,06,24.2,Ceduna
1999,10,07,24.1,Ceduna
1999,10,08,22,Ceduna
1999,10,09,18.5,Ceduna
1999,10,10,20.8,Ceduna
1999,10,11,24.1,Ceduna
1999,10,12,3.5,Ceduna
1999,10,13,22,Ceduna
1999,10,14,25,Ceduna
1999,10,15,27,Ceduna
1999,10,16,27,Ceduna
1999,10,17,10.7,Ceduna
1999,10,18,23.6,Ceduna
1999,10,19,27.9,Ceduna
1999,10,20,27.9,Ceduna
1999,10,21,25.2,Ceduna
1999,10,22,22.9,Ceduna
1999,10,23,28.6,Ceduna
1999,10,24,10.9,Ceduna
1999,10,25,15.6,Ceduna
1999,10,26,27,Ceduna
1999,10,27,28.7,Ceduna
1999,10,28,29,Ceduna
1999,10,29,1.7,Ceduna
1999,10,30,22.1,Ceduna
1999,10,31,21,Ceduna
1999,11,01,NA,Ceduna
1999,11,02,NA,Ceduna
1999,11,03,14.7,Ceduna
1999,11,04,NA,Ceduna
1999,11,05,16.2,Ceduna
1999,11,06,23.8,Ceduna
1999,11,07,19.1,Ceduna
1999,11,08,28.2,Ceduna
1999,11,09,26.3,Ceduna
1999,11,10,29.2,Ceduna
1999,11,11,31.7,Ceduna
1999,11,12,31.5,Ceduna
1999,11,13,29.9,Ceduna
1999,11,14,19.9,Ceduna
1999,11,15,17.9,Ceduna
1999,11,16,30.2,Ceduna
1999,11,17,21.7,Ceduna
1999,11,18,31.5,Ceduna
1999,11,19,6.6,Ceduna
1999,11,20,23,Ceduna
1999,11,21,13.3,Ceduna
1999,11,22,29.5,Ceduna
1999,11,23,32.2,Ceduna
1999,11,24,21.6,Ceduna
1999,11,25,13.5,Ceduna
1999,11,26,31.9,Ceduna
1999,11,27,31.3,Ceduna
1999,11,28,32.8,Ceduna
1999,11,29,31.1,Ceduna
1999,11,30,29.4,Ceduna
1999,12,01,30.9,Ceduna
1999,12,02,13.4,Ceduna
1999,12,03,28.3,Ceduna
1999,12,04,33.7,Ceduna
1999,12,05,33.4,Ceduna
1999,12,06,31.9,Ceduna
1999,12,07,7,Ceduna
1999,12,08,22.3,Ceduna
1999,12,09,28.2,Ceduna
1999,12,10,28.6,Ceduna
1999,12,11,21.3,Ceduna
1999,12,12,33.9,Ceduna
1999,12,13,33.5,Ceduna
1999,12,14,30.4,Ceduna
1999,12,15,8.7,Ceduna
1999,12,16,11.6,Ceduna
1999,12,17,34.6,Ceduna
1999,12,18,34,Ceduna
1999,12,19,34.1,Ceduna
1999,12,20,28.7,Ceduna
1999,12,21,11.1,Ceduna
1999,12,22,27.1,Ceduna
1999,12,23,32.5,Ceduna
1999,12,24,32.6,Ceduna
1999,12,25,32.9,Ceduna
1999,12,26,23.6,Ceduna
1999,12,27,31.8,Ceduna
1999,12,28,33.8,Ceduna
1999,12,29,34.7,Ceduna
1999,12,30,33.9,Ceduna
1999,12,31,32,Ceduna
2000,01,01,NA,Ceduna
2000,01,02,33.8,Ceduna
2000,01,03,26.9,Ceduna
2000,01,04,33.2,Ceduna
2000,01,05,33.8,Ceduna
2000,01,06,27.7,Ceduna
2000,01,07,26.9,Ceduna
2000,01,08,5.3,Ceduna
2000,01,09,33.4,Ceduna
2000,01,10,33.2,Ceduna
2000,01,11,14.7,Ceduna
2000,01,12,21.3,Ceduna
2000,01,13,10.2,Ceduna
2000,01,14,10.2,Ceduna
2000,01,15,6.2,Ceduna
2000,01,16,13.3,Ceduna
2000,01,17,20.7,Ceduna
2000,01,18,32.5,Ceduna
2000,01,19,30,Ceduna
2000,01,20,29.2,Ceduna
2000,01,21,25.1,Ceduna
2000,01,22,31.6,Ceduna
2000,01,23,19.5,Ceduna
2000,01,24,1.3,Ceduna
2000,01,25,18,Ceduna
2000,01,26,26.9,Ceduna
2000,01,27,31.4,Ceduna
2000,01,28,31.1,Ceduna
2000,01,29,31.9,Ceduna
2000,01,30,31.8,Ceduna
2000,01,31,29.5,Ceduna
2000,02,01,19.3,Ceduna
2000,02,02,31.1,Ceduna
2000,02,03,22.8,Ceduna
2000,02,04,25.5,Ceduna
2000,02,05,12.8,Ceduna
2000,02,06,31.9,Ceduna
2000,02,07,29.9,Ceduna
2000,02,08,29.6,Ceduna
2000,02,09,27.8,Ceduna
2000,02,10,11.8,Ceduna
2000,02,11,29,Ceduna
2000,02,12,27.5,Ceduna
2000,02,13,28.5,Ceduna
2000,02,14,29.5,Ceduna
2000,02,15,29.6,Ceduna
2000,02,16,25,Ceduna
2000,02,17,12.5,Ceduna
2000,02,18,23.8,Ceduna
2000,02,19,1.8,Ceduna
2000,02,20,18.6,Ceduna
2000,02,21,13.8,Ceduna
2000,02,22,15.6,Ceduna
2000,02,23,28.2,Ceduna
2000,02,24,27.4,Ceduna
2000,02,25,23.4,Ceduna
2000,02,26,21.2,Ceduna
2000,02,27,21.3,Ceduna
2000,02,28,22.5,Ceduna
2000,02,29,24.9,Ceduna
2000,03,01,26.7,Ceduna
2000,03,02,26.5,Ceduna
2000,03,03,22.9,Ceduna
2000,03,04,23.4,Ceduna
2000,03,05,24.6,Ceduna
2000,03,06,24.4,Ceduna
2000,03,07,26,Ceduna
2000,03,08,25.9,Ceduna
2000,03,09,25.5,Ceduna
2000,03,10,25.4,Ceduna
2000,03,11,25,Ceduna
2000,03,12,23.8,Ceduna
2000,03,13,16.3,Ceduna
2000,03,14,21.1,Ceduna
2000,03,15,18.6,Ceduna
2000,03,16,15.7,Ceduna
2000,03,17,20.2,Ceduna
2000,03,18,3.3,Ceduna
2000,03,19,4.8,Ceduna
2000,03,20,6.7,Ceduna
2000,03,21,NA,Ceduna
2000,03,22,4.2,Ceduna
2000,03,23,17.9,Ceduna
2000,03,24,21.6,Ceduna
2000,03,25,19.6,Ceduna
2000,03,26,21.1,Ceduna
2000,03,27,3.8,Ceduna
2000,03,28,20.7,Ceduna
2000,03,29,19,Ceduna
2000,03,30,16.2,Ceduna
2000,03,31,16.3,Ceduna
2000,04,01,20.6,Ceduna
2000,04,02,21.2,Ceduna
2000,04,03,16.7,Ceduna
2000,04,04,15.3,Ceduna
2000,04,05,16.1,Ceduna
2000,04,06,16.4,Ceduna
2000,04,07,20.4,Ceduna
2000,04,08,20.1,Ceduna
2000,04,09,18.7,Ceduna
2000,04,10,16.1,Ceduna
2000,04,11,12.7,Ceduna
2000,04,12,16.8,Ceduna
2000,04,13,2.1,Ceduna
2000,04,14,17.9,Ceduna
2000,04,15,17.4,Ceduna
2000,04,16,18.1,Ceduna
2000,04,17,18.1,Ceduna
2000,04,18,18.2,Ceduna
2000,04,19,16.6,Ceduna
2000,04,20,16,Ceduna
2000,04,21,17.4,Ceduna
2000,04,22,17.2,Ceduna
2000,04,23,17.3,Ceduna
2000,04,24,13.4,Ceduna
2000,04,25,16.9,Ceduna
2000,04,26,16.5,Ceduna
2000,04,27,16,Ceduna
2000,04,28,13.2,Ceduna
2000,04,29,10,Ceduna
2000,04,30,13.1,Ceduna
2000,05,01,14.9,Ceduna
2000,05,02,15.7,Ceduna
2000,05,03,14.3,Ceduna
2000,05,04,10.2,Ceduna
2000,05,05,7.5,Ceduna
2000,05,06,10.8,Ceduna
2000,05,07,15.7,Ceduna
2000,05,08,15.6,Ceduna
2000,05,09,15.5,Ceduna
2000,05,10,13.5,Ceduna
2000,05,11,14.2,Ceduna
2000,05,12,9.7,Ceduna
2000,05,13,10.6,Ceduna
2000,05,14,13.5,Ceduna
2000,05,15,13.4,Ceduna
2000,05,16,12.5,Ceduna
2000,05,17,12.7,Ceduna
2000,05,18,13.8,Ceduna
2000,05,19,12.8,Ceduna
2000,05,20,11.4,Ceduna
2000,05,21,8.3,Ceduna
2000,05,22,11.7,Ceduna
2000,05,23,11,Ceduna
2000,05,24,12.3,Ceduna
2000,05,25,13,Ceduna
2000,05,26,10.8,Ceduna
2000,05,27,9.2,Ceduna
2000,05,28,11.1,Ceduna
2000,05,29,10.5,Ceduna
2000,05,30,11.3,Ceduna
2000,05,31,9.9,Ceduna
2000,06,01,11.1,Ceduna
2000,06,02,12.7,Ceduna
2000,06,03,11.1,Ceduna
2000,06,04,10.6,Ceduna
2000,06,05,11.1,Ceduna
2000,06,06,12.6,Ceduna
2000,06,07,10.8,Ceduna
2000,06,08,10.5,Ceduna
2000,06,09,9.7,Ceduna
2000,06,10,12.6,Ceduna
2000,06,11,10.9,Ceduna
2000,06,12,12.7,Ceduna
2000,06,13,12.8,Ceduna
2000,06,14,12.7,Ceduna
2000,06,15,10.7,Ceduna
2000,06,16,5.6,Ceduna
2000,06,17,11.3,Ceduna
2000,06,18,9.4,Ceduna
2000,06,19,9.4,Ceduna
2000,06,20,12.3,Ceduna
2000,06,21,9.1,Ceduna
2000,06,22,9.8,Ceduna
2000,06,23,9.8,Ceduna
2000,06,24,12.1,Ceduna
2000,06,25,6.6,Ceduna
2000,06,26,4.4,Ceduna
2000,06,27,11,Ceduna
2000,06,28,8.3,Ceduna
2000,06,29,10.9,Ceduna
2000,06,30,5.7,Ceduna
2000,07,01,9.9,Ceduna
2000,07,02,5.8,Ceduna
2000,07,03,12.2,Ceduna
2000,07,04,12.5,Ceduna
2000,07,05,3.8,Ceduna
2000,07,06,10.7,Ceduna
2000,07,07,10.5,Ceduna
2000,07,08,7.5,Ceduna
2000,07,09,12.6,Ceduna
2000,07,10,12.7,Ceduna
2000,07,11,12.6,Ceduna
2000,07,12,12.1,Ceduna
2000,07,13,11.5,Ceduna
2000,07,14,12.6,Ceduna
2000,07,15,13.2,Ceduna
2000,07,16,13.4,Ceduna
2000,07,17,4.8,Ceduna
2000,07,18,11,Ceduna
2000,07,19,13,Ceduna
2000,07,20,13.4,Ceduna
2000,07,21,11.8,Ceduna
2000,07,22,13.7,Ceduna
2000,07,23,13.7,Ceduna
2000,07,24,10.4,Ceduna
2000,07,25,10.7,Ceduna
2000,07,26,11.7,Ceduna
2000,07,27,12,Ceduna
2000,07,28,11.6,Ceduna
2000,07,29,10.2,Ceduna
2000,07,30,12.8,Ceduna
2000,07,31,14.7,Ceduna
2000,08,01,13.3,Ceduna
2000,08,02,14.9,Ceduna
2000,08,03,9.7,Ceduna
2000,08,04,12.9,Ceduna
2000,08,05,14.8,Ceduna
2000,08,06,15.5,Ceduna
2000,08,07,15.2,Ceduna
2000,08,08,10.9,Ceduna
2000,08,09,11.3,Ceduna
2000,08,10,13.8,Ceduna
2000,08,11,15.4,Ceduna
2000,08,12,15.9,Ceduna
2000,08,13,15.8,Ceduna
2000,08,14,16.3,Ceduna
2000,08,15,15.6,Ceduna
2000,08,16,7.3,Ceduna
2000,08,17,NA,Ceduna
2000,08,18,11.9,Ceduna
2000,08,19,12.6,Ceduna
2000,08,20,13.5,Ceduna
2000,08,21,10.2,Ceduna
2000,08,22,5.9,Ceduna
2000,08,23,16,Ceduna
2000,08,24,13.5,Ceduna
2000,08,25,14.6,Ceduna
2000,08,26,15.7,Ceduna
2000,08,27,17.7,Ceduna
2000,08,28,18.4,Ceduna
2000,08,29,19.4,Ceduna
2000,08,30,18.2,Ceduna
2000,08,31,19.4,Ceduna
2000,09,01,12.8,Ceduna
2000,09,02,19.2,Ceduna
2000,09,03,16.4,Ceduna
2000,09,04,19.3,Ceduna
2000,09,05,18.3,Ceduna
2000,09,06,8.4,Ceduna
2000,09,07,15.3,Ceduna
2000,09,08,20.2,Ceduna
2000,09,09,17.5,Ceduna
2000,09,10,18.4,Ceduna
2000,09,11,13.4,Ceduna
2000,09,12,21.1,Ceduna
2000,09,13,21.1,Ceduna
2000,09,14,18.5,Ceduna
2000,09,15,21.6,Ceduna
2000,09,16,9.6,Ceduna
2000,09,17,21.8,Ceduna
2000,09,18,22,Ceduna
2000,09,19,22.3,Ceduna
2000,09,20,19.1,Ceduna
2000,09,21,22.9,Ceduna
2000,09,22,15.9,Ceduna
2000,09,23,18.4,Ceduna
2000,09,24,14.6,Ceduna
2000,09,25,10,Ceduna
2000,09,26,12.9,Ceduna
2000,09,27,18,Ceduna
2000,09,28,23.8,Ceduna
2000,09,29,23.8,Ceduna
2000,09,30,24.7,Ceduna
2000,10,01,18.7,Ceduna
2000,10,02,25.2,Ceduna
2000,10,03,25.7,Ceduna
2000,10,04,25.6,Ceduna
2000,10,05,25,Ceduna
2000,10,06,17.4,Ceduna
2000,10,07,12.9,Ceduna
2000,10,08,26,Ceduna
2000,10,09,25.6,Ceduna
2000,10,10,26.3,Ceduna
2000,10,11,27.3,Ceduna
2000,10,12,5.1,Ceduna
2000,10,13,15.5,Ceduna
2000,10,14,8.8,Ceduna
2000,10,15,21.2,Ceduna
2000,10,16,19.2,Ceduna
2000,10,17,2.1,Ceduna
2000,10,18,22.6,Ceduna
2000,10,19,21.6,Ceduna
2000,10,20,28.4,Ceduna
2000,10,21,29,Ceduna
2000,10,22,28.5,Ceduna
2000,10,23,20.7,Ceduna
2000,10,24,26.8,Ceduna
2000,10,25,17.9,Ceduna
2000,10,26,28.8,Ceduna
2000,10,27,23.9,Ceduna
2000,10,28,24.5,Ceduna
2000,10,29,29.9,Ceduna
2000,10,30,19,Ceduna
2000,10,31,27.2,Ceduna
2000,11,01,15.6,Ceduna
2000,11,02,30.4,Ceduna
2000,11,03,30.5,Ceduna
2000,11,04,20.7,Ceduna
2000,11,05,28.4,Ceduna
2000,11,06,24.6,Ceduna
2000,11,07,17.2,Ceduna
2000,11,08,23.6,Ceduna
2000,11,09,30.2,Ceduna
2000,11,10,29.1,Ceduna
2000,11,11,30.6,Ceduna
2000,11,12,20.2,Ceduna
2000,11,13,31.5,Ceduna
2000,11,14,31.5,Ceduna
2000,11,15,27.6,Ceduna
2000,11,16,30.1,Ceduna
2000,11,17,31.7,Ceduna
2000,11,18,27.3,Ceduna
2000,11,19,22.7,Ceduna
2000,11,20,6.4,Ceduna
2000,11,21,20,Ceduna
2000,11,22,27.4,Ceduna
2000,11,23,16.1,Ceduna
2000,11,24,30.5,Ceduna
2000,11,25,30.2,Ceduna
2000,11,26,26.7,Ceduna
2000,11,27,32.3,Ceduna
2000,11,28,28.1,Ceduna
2000,11,29,32.5,Ceduna
2000,11,30,31.6,Ceduna
2000,12,01,33.4,Ceduna
2000,12,02,30.3,Ceduna
2000,12,03,29.1,Ceduna
2000,12,04,33.5,Ceduna
2000,12,05,32.8,Ceduna
2000,12,06,32.9,Ceduna
2000,12,07,11,Ceduna
2000,12,08,32.9,Ceduna
2000,12,09,32.7,Ceduna
2000,12,10,16.7,Ceduna
2000,12,11,29.4,Ceduna
2000,12,12,NA,Ceduna
2000,12,13,32.9,Ceduna
2000,12,14,33.1,Ceduna
2000,12,15,29.9,Ceduna
2000,12,16,30.5,Ceduna
2000,12,17,5.5,Ceduna
2000,12,18,33.4,Ceduna
2000,12,19,33.2,Ceduna
2000,12,20,22.5,Ceduna
2000,12,21,25.1,Ceduna
2000,12,22,30.2,Ceduna
2000,12,23,32.8,Ceduna
2000,12,24,26.9,Ceduna
2000,12,25,22.9,Ceduna
2000,12,26,30.3,Ceduna
2000,12,27,32.6,Ceduna
2000,12,28,33.6,Ceduna
2000,12,29,33.1,Ceduna
2000,12,30,9.2,Ceduna
2000,12,31,33.1,Ceduna
2001,01,01,33.2,Ceduna
2001,01,02,32.7,Ceduna
2001,01,03,22.9,Ceduna
2001,01,04,32.3,Ceduna
2001,01,05,33.1,Ceduna
2001,01,06,31.4,Ceduna
2001,01,07,33,Ceduna
2001,01,08,33.3,Ceduna
2001,01,09,33.2,Ceduna
2001,01,10,32.8,Ceduna
2001,01,11,32.2,Ceduna
2001,01,12,27.7,Ceduna
2001,01,13,29,Ceduna
2001,01,14,32,Ceduna
2001,01,15,31.3,Ceduna
2001,01,16,30.9,Ceduna
2001,01,17,31.4,Ceduna
2001,01,18,31.3,Ceduna
2001,01,19,31.7,Ceduna
2001,01,20,21,Ceduna
2001,01,21,30.3,Ceduna
2001,01,22,26.2,Ceduna
2001,01,23,28.6,Ceduna
2001,01,24,30.4,Ceduna
2001,01,25,8.4,Ceduna
2001,01,26,30.4,Ceduna
2001,01,27,25.4,Ceduna
2001,01,28,31.4,Ceduna
2001,01,29,31.5,Ceduna
2001,01,30,31.1,Ceduna
2001,01,31,26.4,Ceduna
2001,02,01,31.9,Ceduna
2001,02,02,22.6,Ceduna
2001,02,03,16.6,Ceduna
2001,02,04,8.3,Ceduna
2001,02,05,27,Ceduna
2001,02,06,24.7,Ceduna
2001,02,07,29,Ceduna
2001,02,08,28.4,Ceduna
2001,02,09,11.9,Ceduna
2001,02,10,18.5,Ceduna
2001,02,11,14.7,Ceduna
2001,02,12,18.5,Ceduna
2001,02,13,16.8,Ceduna
2001,02,14,27.7,Ceduna
2001,02,15,27.1,Ceduna
2001,02,16,29,Ceduna
2001,02,17,26.7,Ceduna
2001,02,18,27.1,Ceduna
2001,02,19,28.9,Ceduna
2001,02,20,28.9,Ceduna
2001,02,21,25.3,Ceduna
